umbral_dias;tasa_2025_pct;tasa_2026_pct;diferencia_pp
1;84,36275019554475;83,75328356926805;-0,6094666262766992
5;68,7514976692875;65,52919155246703;-3,2223061168204765
10;53,07898199179842;47,145046727281766;-5,933935264516656
20;27,530439421820535;20,838740013654224;-6,691699408166311
30;11,936367705502834;7,855925344859546;-4,080442360643287
45;2,3720820881013847;1,4334673135090898;-0,9386147745922948
60;0,34565076838911823;0,2204117064613409;-0,12523906192777734
