ID_CENTRO;Rubro;subsistema;estudiantes_panel;promedio_estudiantes_2025;promedio_estudiantes_2026;tasa5_estudiantes_2025;tasa5_estudiantes_2026;periodo;delta_estudiantes;delta_tasa5_estudiantes_pp;docentes_panel;promedio_docentes_2025;promedio_docentes_2026;tasa5_docentes_2025;tasa5_docentes_2026;delta_docentes;delta_tasa5_docentes_pp;docentes_2025;docentes_2026;docentes_retenidos;retencion_docente_pct;variacion_cantidad_docentes_pct
CENTRO_0182;dges;Secundaria;171;9,573099415204679;4,415204678362573;93,56725146198829;45,614035087719294;Mayo;-5,157894736842105;-47,953216374269;18;6,277777777777778;4,333333333333333;38,88888888888889;33,33333333333333;-1,9444444444444446;-5,555555555555564;35,0;36,0;18,0;51,42857142857142;2,857142857142847
CENTRO_0184;dges;Secundaria;805;5,6596273291925465;3,7540372670807454;51,67701863354037;32,67080745341615;Mayo;-1,9055900621118012;-19,006211180124218;79;6,0886075949367084;4,012658227848101;41,77215189873418;32,91139240506329;-2,075949367088607;-8,86075949367089;150,0;145,0;79,0;52,666666666666664;-3,3333333333333326
CENTRO_0185;dgetp;UTU;359;3,2924791086350975;2,498607242339833;25,62674094707521;20,334261838440113;Mayo;-0,7938718662952646;-5,292479108635096;55;5,7272727272727275;5,418181818181818;43,63636363636363;45,45454545454545;-0,3090909090909095;1,8181818181818201;195,0;173,0;55,0;28,205128205128204;-11,282051282051286
CENTRO_0187;dgetp;UTU;218;2,729357798165138;2,3486238532110093;20,642201834862387;17,431192660550458;Mayo;-0,3807339449541285;-3,211009174311929;45;4,044444444444444;3,2444444444444445;24,444444444444443;24,444444444444443;-0,7999999999999998;0,0;104,0;97,0;45,0;43,269230769230774;-6,730769230769229
CENTRO_0188;dges;Secundaria;664;6,820783132530121;6,36144578313253;64,00602409638554;54,668674698795186;Mayo;-0,4593373493975905;-9,337349397590359;60;6,866666666666666;6,033333333333333;48,333333333333336;48,333333333333336;-0,833333333333333;0,0;165,0;141,0;60,0;36,36363636363637;-14,54545454545455
CENTRO_0190;dges;Secundaria;253;7,869565217391305;5,391304347826087;67,19367588932806;55,33596837944664;Mayo;-2,4782608695652177;-11,857707509881422;22;8,181818181818182;7,909090909090909;45,45454545454545;63,63636363636363;-0,2727272727272725;18,18181818181818;53,0;65,0;22,0;41,509433962264154;22,64150943396226
CENTRO_0192;dgetp;UTU;604;5,2698675496688745;3,6059602649006623;52,64900662251656;30,629139072847682;Mayo;-1,6639072847682121;-22,019867549668877;132;6,704545454545454;5,378787878787879;46,96969696969697;38,63636363636363;-1,3257575757575752;-8,333333333333336;217,0;226,0;132,0;60,82949308755761;4,147465437788012
CENTRO_0194;dgetp;UTU;98;9,153061224489797;7,653061224489796;83,6734693877551;75,51020408163265;Mayo;-1,5000000000000009;-8,163265306122454;29;11,862068965517242;8,620689655172415;65,51724137931035;51,724137931034484;-3,2413793103448274;-13,793103448275865;77,0;57,0;29,0;37,66233766233766;-25,97402597402597
CENTRO_0195;dges;Secundaria;645;4,0;4,026356589147287;38,91472868217054;39,84496124031008;Mayo;0,026356589147287224;0,9302325581395365;61;5,80327868852459;4,540983606557377;37,704918032786885;31,147540983606557;-1,2622950819672125;-6,557377049180328;131,0;140,0;61,0;46,56488549618321;6,870229007633588
CENTRO_0197;dges;Secundaria;657;3,6331811263318112;2,989345509893455;32,42009132420091;28,767123287671232;Mayo;-0,6438356164383561;-3,6529680365296784;61;3,737704918032787;3,8852459016393444;27,86885245901639;24,59016393442623;0,14754098360655732;-3,2786885245901622;112,0;117,0;61,0;54,46428571428571;4,464285714285721
